id_municipio,baixados,novos,pendentes,muni_nm,uf_sigla,regiao_nm,idhm,idhm_e,idhm_l,idhm_r,espvida,rdpc,gini,pop,lat,lon
3502200,3259,2971,86414,ANGATUBA,SP,Sudeste,0.719,0.648,0.827,0.693,74.6,597.99,0.45,22096,-23.49,-48.413
3502507,3628,5582,226789,APARECIDA,SP,Sudeste,0.755,0.706,0.828,0.735,74.67,775.17,0.46,34630,-22.847,-45.23
3502705,2426,2969,146880,APIAÍ,SP,Sudeste,0.71,0.647,0.835,0.662,75.07,492.43,0.55,24625,-24.509,-48.843
3502804,27206,43907,1880736,ARAÇATUBA,SP,Sudeste,0.788,0.744,0.841,0.782,75.46,1036.09,0.52,180211,-21.209,-50.433
3503208,24167,47151,1612064,ARARAQUARA,SP,Sudeste,0.815,0.782,0.877,0.788,77.64,1080.66,0.5,206616,-21.794,-48.176
3503307,13327,21093,1005674,ARARAS,SP,Sudeste,0.781,0.728,0.859,0.763,76.55,921.76,0.47,117824,-22.357,-47.384
3503802,6688,6157,83028,ARTUR NOGUEIRA,SP,Sudeste,0.749,0.681,0.827,0.745,74.63,823.24,0.46,44052,-22.573,-47.173
3503901,7281,13865,918334,ARUJÁ,SP,Sudeste,0.784,0.73,0.866,0.761,76.95,910.67,0.56,74506,-23.396,-46.321
3504008,21393,17861,513286,ASSIS,SP,Sudeste,0.805,0.781,0.865,0.771,76.91,967.39,0.5,93014,-22.662,-50.412
3504107,18108,15399,632278,ATIBAIA,SP,Sudeste,0.765,0.67,0.851,0.786,76.03,1063.52,0.53,125437,-23.117,-46.55
3504206,1511,2453,89911,AURIFLAMA,SP,Sudeste,0.773,0.738,0.84,0.746,75.41,829.68,0.47,14153,-20.686,-50.555
3504503,15929,12794,466639,AVARÉ,SP,Sudeste,0.767,0.695,0.866,0.751,76.97,854.42,0.47,80821,-23.099,-48.926
3504909,1870,1668,41999,BANANAL,SP,Sudeste,0.733,0.653,0.872,0.693,77.29,595.74,0.51,10101,-22.684,-44.323
3505203,3156,2635,137607,BARIRI,SP,Sudeste,0.75,0.662,0.867,0.736,77.04,781.34,0.42,31422,-22.074,-48.74
3505302,5470,3960,174892,BARRA BONITA,SP,Sudeste,0.788,0.739,0.869,0.762,77.12,915.28,0.45,35157,-22.495,-48.558
3505500,20802,24044,626312,BARRETOS,SP,Sudeste,0.789,0.738,0.875,0.762,77.5,917,0.48,111603,-20.557,-48.568
3505708,35295,28003,1421623,BARUERI,SP,Sudeste,0.786,0.708,0.866,0.791,76.96,1095.84,0.61,240045,-23.511,-46.876
3505807,1754,1022,10770,BASTOS,SP,Sudeste,0.751,0.718,0.848,0.696,75.86,609.76,0.41,20384,-21.922,-50.734
3505906,7760,5084,435292,BATATAIS,SP,Sudeste,0.761,0.685,0.84,0.766,75.41,941.79,0.5,56264,-20.891,-47.585
3506003,47863,50034,2376144,BAURU,SP,Sudeste,0.801,0.752,0.854,0.8,76.26,1163.86,0.55,339356,-22.315,-49.061
3506102,12011,8951,640651,BEBEDOURO,SP,Sudeste,0.78,0.735,0.853,0.756,76.16,881.64,0.51,74728,-20.949,-48.479
3506359,10185,8647,877904,BERTIOGA,SP,Sudeste,0.73,0.654,0.817,0.727,74.03,736.03,0.48,47231,-23.854,-46.139
3506409,2274,1705,57921,BILAC,SP,Sudeste,0.768,0.722,0.845,0.743,75.7,816.06,0.43,7019,-21.403,-50.471
3506508,17389,16844,649564,BIRIGUI,SP,Sudeste,0.78,0.734,0.869,0.743,77.14,812.51,0.42,108239,-21.289,-50.34
3507001,8010,9736,407178,BOITUVA,SP,Sudeste,0.78,0.728,0.861,0.757,76.67,889.51,0.49,48122,-23.283,-47.672
3507407,1833,1489,54118,BORBOREMA,SP,Sudeste,0.73,0.658,0.831,0.71,74.83,664.64,0.42,14408,-21.62,-49.074
3507506,24636,16093,418107,BOTUCATU,SP,Sudeste,0.8,0.746,0.869,0.79,77.13,1089.1,0.54,126804,-22.886,-48.445
3507605,15820,19860,528893,BRAGANÇA PAULISTA,SP,Sudeste,0.776,0.704,0.861,0.772,76.67,974.08,0.52,145377,-22.952,-46.542
3507803,2935,3084,80639,BRODOWSKI,SP,Sudeste,0.755,0.675,0.864,0.738,76.81,787.91,0.44,21023,-20.991,-47.659
3507902,3494,2601,254969,BROTAS,SP,Sudeste,0.74,0.688,0.815,0.724,73.9,722.76,0.41,21507,-22.284,-48.127
3508009,1731,1271,31226,BURI,SP,Sudeste,0.667,0.578,0.799,0.642,72.94,435.15,0.5,18456,-23.798,-48.593
3508108,3973,6494,212830,BURITAMA,SP,Sudeste,0.763,0.72,0.839,0.736,75.31,779.78,0.44,15350,-21.066,-50.147
3508405,3902,4060,159146,CABREÚVA,SP,Sudeste,0.738,0.678,0.828,0.717,74.67,694.03,0.42,41417,-23.308,-47.133
3508504,6292,7683,451797,CAÇAPAVA,SP,Sudeste,0.788,0.755,0.858,0.754,76.5,871.87,0.5,84338,-23.101,-45.707
3508603,4056,2568,137675,CACHOEIRA PAULISTA,SP,Sudeste,0.764,0.728,0.837,0.733,75.19,764.6,0.52,29894,-22.665,-45.009
3508702,3544,3820,132315,CACONDE,SP,Sudeste,0.72,0.62,0.858,0.701,76.45,627,0.5,18414,-21.529,-46.644
3508801,2021,2815,134664,CAFELÂNDIA,SP,Sudeste,0.742,0.661,0.867,0.714,77.01,680.71,0.46,16509,-21.803,-49.61
3509007,813,6659,246905,CAIEIRAS,SP,Sudeste,0.781,0.749,0.861,0.74,76.68,800.15,0.47,86281,-23.364,-46.741
3509205,7799,6818,283103,CAJAMAR,SP,Sudeste,0.728,0.668,0.81,0.713,73.59,676.5,0.43,63974,-23.356,-46.877
3509403,11208,1865,99853,CAJURU,SP,Sudeste,0.713,0.633,0.825,0.693,74.52,597.11,0.4,23252,-21.275,-47.304
